FSO_Attenuation_Visibility_dB,FSO_Attenuation_Cloud_Model_dB,RF_Total_Attenuation_dB
4.2977552,707.70795,130.7291
1.9151138,419.16232,128.7425
0.5920704,96.693115,121.760185
3.0643418,946.70355,238.68166
29.238441,900.8935,122.76964
1.2806599,479.2793,130.32523
1.098779,762.9302,122.1436
22.848457,951.17816,128.45636
2.7036111,652.0009,128.29987
1.1479031,260.19934,119.810135
10.55762,474.91864,130.82907
25.460936,441.14188,125.917305
7.365702,1301.4185,133.71062
2.963717,649.33496,132.49976
6.751894,761.7059,130.71736
5.0466866,1885.7755,131.07614
297.0738,790.5338,133.08273
10.452657,452.7987,130.98575
1.0279944,491.02496,123.84361
2.247241,657.79315,113.76664
1.3798306,300.86755,123.13315
13.085488,988.8275,123.19676
2.5765224,2322.7363,122.88722
7.3244777,982.1122,123.83699
4.5016193,1874.6672,128.0995
9.145145,1632.7963,128.69164
0.86258674,200.71718,118.95036
1.5482343,571.2813,129.64085
2.0573528,478.41028,130.03595
1.9798386,464.40466,129.4499
4.2692957,288.15152,132.34007
10.4050455,412.13205,129.45828
3.7615397,579.06036,132.92827
235.17015,1121.417,129.2065
4.3740005,572.82355,121.821754
241.79747,496.26968,133.696
7.310482,1181.8883,131.05115
2.1651223,172.05049,129.63312
1.5393832,336.7072,123.64285
5.044723,1183.439,117.241745
1.6291364,1786.1656,125.97398
2.3618245,228.56342,128.11467
1.3509704,1010.0799,130.13277
8.218708,1480.2257,133.11938
2.5258539,581.99664,119.39385
1.2602569,143.90903,126.80885
4.9019146,701.3696,124.0983
66.64875,450.9282,123.39938
0.80565184,530.21576,118.475044
3.6164963,401.94403,131.07982
10.610777,1205.7393,127.63153
1.6942405,1391.6488,122.379295
5.747078,809.6268,125.357605
2.2312965,1693.9331,129.72319
2.9220266,2576.3276,127.02428
8.46724,158.87502,116.21299
2.1785424,287.6502,127.7496
0.7615773,280.30798,123.639824
8.928428,890.61707,120.98613
0.8242787,618.8963,125.02847
48.157543,2244.5537,127.60224
1.3330226,699.4131,116.383514
7.3637457,660.9486,132.0402
25.114105,473.616,130.8071
1.5551753,419.08466,122.83989
4.566539,54.118412,123.02466
2.70948,2041.8899,133.22432
12.068531,1845.9175,130.23763
6.726977,277.82407,122.07408
9.548784,578.0167,126.70096
2.6213298,1357.5103,132.40869
2.1743693,667.3261,124.80646
3.9033878,367.1757,126.20052
2.9374957,775.04645,131.58662
1.2514153,517.35474,128.32603
1.7539372,814.25867,128.11932
4.2614903,390.6782,117.91241
16.9667,522.0063,129.99445
4.720518,1228.2424,131.21217
36.6008,277.9887,123.32594
6.687225,1595.3501,128.05577
0.7149477,261.33365,116.98833
1.7358667,695.5314,119.52038
2.633272,1575.4745,128.65102
13.402635,1048.4735,129.12495
0.6072113,345.80835,122.70566
1.6924038,1289.5719,131.92294
4.578222,223.59195,124.31714
6.6443524,793.0685,127.21692
14.1323185,379.1833,131.26729
2.028457,199.89336,127.26469
2.1179066,1493.4976,130.87361
2.1315668,821.9578,131.98985
1.9224793,2154.3213,127.57713
193.11894,968.4518,123.449
10.665217,481.71283,131.82402
5.5107207,1362.637,122.32458
1.7499322,984.75916,124.93584
66.97359,612.7876,128.70949
10.09724,980.6669,125.20463
16.154188,1184.3555,129.99332
4.5741816,229.44308,121.84783
2.9742427,127.558365,129.4219
21.172432,1346.051,133.31012
0.6662335,562.6041,118.80902
12.048776,855.47626,128.88606
0.9379273,386.74026,124.53436
2.1570218,1326.788,133.14641
2.7553177,1589.7979,126.80912
3.692566,503.2268,121.602516
2.187922,1725.1685,130.93393
0.85022366,288.86572,121.08075
3.6546295,885.7153,132.7905
14.829832,1642.2319,129.40471
2.8678312,1022.96625,128.35107
5.0711603,587.47546,124.974655
1.2236006,140.46645,119.95411
38.44813,1596.3085,131.51062
2.215022,841.6223,122.395775
2.7436473,1022.61847,127.70028
1.1501753,234.23044,121.99583
1.7979684,1966.0308,129.15527
10.113969,1526.6471,128.3871
11.3682785,1288.8396,129.77211
4.279422,370.9861,123.66895
1.5127661,576.2608,126.99574
1.9675726,1611.6793,128.49498
2.6268775,1680.7106,129.31635
9.670353,1476.0828,130.82689
11.860459,331.3627,128.78818
1.1823187,614.58527,124.98622
2.3021939,706.7111,131.65977
2.1266944,1673.9417,124.55319
6.470472,544.28,119.5923
2.0743566,811.3528,131.20059
1.9086258,480.43906,127.06353
37.192757,368.38083,129.9225
1.5394533,656.07214,118.91274
9.3553095,504.34814,127.39557
2.3026285,692.77295,122.93646
2.3512607,1544.8444,124.14735
1.4755373,206.24696,126.92801
0.8053749,162.76361,122.82853
2.4243765,881.36536,128.60345
1.8461757,364.5142,122.625404
29.358099,798.2858,132.96767
22.863665,1204.6464,131.83148
117.42828,1359.8556,126.171745
2.7719693,537.30585,122.229645
3.6300228,274.4938,122.3883
1.8095018,288.45462,124.32375
1.9007008,769.5128,122.152245
1.5506718,580.2467,131.3472
2.9807663,648.9929,119.40291
0.67007804,284.69745,120.32635
2.1744602,326.21713,130.2397
5.1771073,657.1658,125.71313
4.489749,862.0335,128.22227
11.647392,1565.3368,130.93962
4.192252,1562.0815,132.09146
1.8304347,854.01917,127.77595
10.393786,252.4659,124.967155
9.446752,454.02173,129.95657
1.9356664,576.406,121.44792
1.4023782,260.77014,122.01684
137.61372,475.33966,121.36618
4.6848454,519.61237,129.10611
2.714355,524.053,130.67574
2.0864344,2537.8691,131.81961
22.566704,2406.4424,135.19034
9.906957,2180.5083,126.164215
16.168089,1301.6805,130.75299
30.690008,627.50653,121.75239
176.41263,702.21954,130.04025
2.8531542,406.47678,123.795876
3.5426025,125.31642,117.26338
1.268104,1192.9521,125.18964
4.8119135,550.51886,120.83754
3.1936517,1395.1504,128.78404
5.783267,625.61395,126.82787
12.31554,465.23944,123.046524
5.268027,433.7586,123.07291
122.950516,614.96155,129.54463
10.596491,2265.6343,129.56343
3.2749267,138.55547,120.31133
3.907409,1106.3475,131.75145
2.7291827,2169.5579,129.21396
3.286886,1246.4991,126.48898
1.6616135,719.82434,123.121155
1.9537215,226.04707,127.97291
1.7343363,377.3286,125.992775
1.169716,974.77075,125.802895
80.39718,1520.1417,126.05715
26.86819,1562.1898,130.11055
0.85060215,619.85345,121.3978
2.8171184,1284.0865,128.11177
14.266567,671.007,128.59521
1.0407174,272.19684,122.6783
41.493584,990.2382,132.68102
11.802346,1207.0768,125.48139
11.220244,133.8842,133.67177
55.59098,771.12146,127.87545
2.2439532,299.29807,120.82822
1.8921274,1147.6951,126.516594
1.1960241,336.12036,127.408195
5.4566736,1937.8539,134.33249
12.794499,906.2087,130.86813
1.4901831,280.59885,126.768036
243.81566,990.68195,121.78763
241.15828,1257.8585,125.778015
4.6597757,448.29532,121.552025
7.1560416,780.7459,132.2579
1.1885595,733.1515,124.47784
31.072142,284.1286,115.11175
1.8738734,252.4966,120.30461
2.3310003,536.0921,131.10468
3.6572251,672.6425,131.17241
3.008705,208.25963,127.82192
5.0576262,1375.3456,130.79677
2.460342,282.0402,127.846535
151.91655,1260.609,125.00115
5.4916625,917.889,132.38708
3.2935464,1107.7853,129.02289
2.1300406,1198.8457,132.70526
0.7289086,535.11224,123.0559
1.9683816,1580.9435,132.25044
10.933562,331.91577,131.40067
12.1210985,412.8615,128.6535
23.536217,2155.021,130.0934
7.708499,786.55914,123.90979
236.04843,504.43973,126.420555
6.752471,1389.8673,130.50337
1.8141348,1328.3722,132.4799
20.154799,772.13025,127.41707
2.6664307,307.64362,124.747894
1.8822815,1709.248,130.7117
1.8336855,1158.6045,127.585884
2.0104606,894.6474,130.203
1.6761917,688.51215,124.691864
4.5116935,1895.3048,134.66022
1.5467292,1119.1278,129.73438
1.0688108,720.3368,125.89941
13.94894,361.694,122.86416
0.9620243,372.27383,126.506615
289.7747,376.64716,119.544235
17.776556,371.5038,129.41896
1.3803647,1109.4233,125.28799
0.8176279,160.77805,118.96689
4.316881,1131.6321,130.90663
313.52402,481.38678,133.01031
4.293982,644.45557,129.75455
13.598384,466.34317,130.95299
0.5527179,379.65973,121.14324
5.856016,1588.8961,133.0654
8.123599,921.7299,129.5546
15.019849,436.33768,120.01063
5.811926,1285.1648,124.26548
7.9410853,1729.4661,123.91177
3.2322989,978.2049,134.20418
4.745321,642.60974,128.2681
1.2011129,938.00604,127.65792
5.707912,439.5164,131.49501
2.0780528,655.7962,127.40069
1.4796562,257.10803,126.99966
1.4228444,532.5879,125.03142
1.250195,514.02,127.156906
107.53039,282.47794,129.83206
2.2590694,2217.7068,135.94162
3.0642767,1919.94,129.73499
0.598517,257.80756,122.30183
4.5460987,1239.3696,127.90044
20.86122,1449.4266,127.93037
1.9288045,794.8743,124.97879
2.2342591,567.92163,128.3064
1.5222614,953.5254,128.93745
0.71606296,240.96774,120.19789
0.87852955,92.31535,119.56312
3.8139505,698.55145,129.45311
20.843132,786.78455,127.33158
14.890535,489.0473,126.357925
13.04141,792.14734,129.89526
1.7122184,2096.845,131.62773
25.407167,1589.3466,130.15575
1.9442371,1069.5563,128.94894
8.02282,658.974,124.74946
206.75977,678.3563,124.790955
3.498436,605.42316,121.22781
301.65573,255.56148,130.87654
8.947633,904.77985,125.997826
1.3813406,1366.2391,129.84088
7.5928297,615.8963,127.23657
4.4722476,436.47986,123.39439
1.0529014,775.90643,128.15024
76.05444,1154.509,128.1094
23.928177,497.64658,130.97064
2.0496097,852.8605,124.559425
1.9058008,1196.558,124.48637
2.7776363,2325.4521,126.09869
1.3749654,116.54584,125.60866
0.6278306,384.24072,121.73182
9.19009,351.06918,129.10762
2.1650538,697.44867,129.76543
21.270823,430.84525,123.23417
136.88367,634.7456,122.96743
40.733517,1196.2848,134.27704
1.2104198,1032.141,125.7025
2.2029886,2183.5159,126.73515
7.943026,594.48444,128.59528
259.95096,357.4853,133.32831
2.5445802,623.14514,133.44449
5.7868595,447.54828,121.673744
2.192924,1081.9817,129.3619
3.1575682,964.0735,129.5917
3.2478368,1861.4609,127.6487
0.52583194,546.16144,118.72029
0.83542997,378.06735,117.99167
1.4579159,421.4761,128.23308
2.0650437,464.34204,121.108826
6.3700457,1071.26,130.80789
2.796161,348.091,117.6196
2.9577136,1524.1195,132.2907
2.742729,1635.2018,125.768394
8.123042,1350.8613,133.91318
2.3200934,1832.8007,132.99245
2.7127051,415.85583,125.260666
7.2711825,1427.7566,124.166794
17.622755,2724.8926,130.92159
2.0132113,1519.4077,127.68887
3.6375434,624.86975,116.60007
2.94054,1636.2584,123.59537
50.778954,1092.9901,131.194
82.69595,228.24484,121.1421
6.7398524,1868.017,131.4877
12.8218355,351.3955,131.96832
193.55092,674.2659,125.59639
0.80838394,466.71918,120.503006
1.5880858,808.24176,130.30432
155.7302,1128.6998,127.77978
3.3320172,438.20114,121.39766
6.462188,123.90704,123.07681
0.6312671,93.59148,121.83168
2.703739,1327.4773,134.70029
78.32867,774.6177,124.9044
4.3248916,2297.9543,126.14332
4.5889177,861.5368,128.95523
1.9645032,452.91135,130.49562
1.9871557,511.2949,129.02673
19.008106,1418.6008,128.42354
1.2496407,862.3439,125.43953
16.83819,1075.0812,128.45609
162.58307,508.30353,116.34555
0.6769963,389.32904,121.2579
7.3712378,2043.9174,135.61584
1.7663395,1010.39703,129.76772
1.6984415,646.4201,122.45268
7.279404,1296.868,128.65642
7.508505,436.29266,125.48319
1.9484617,314.24213,124.81088
2.2552807,893.5896,123.9193
13.510872,1730.2336,128.13506
3.0836217,301.59192,129.64339
2.011742,425.0577,132.67674
1.1243503,248.3319,115.34164
1.9352294,1132.3087,130.28525
117.43026,1282.1545,126.34901
9.375058,212.88634,131.83919
1.9094485,1647.534,133.32162
0.7651878,208.89449,119.05612
27.86417,427.3834,123.612366
2.7555442,288.75247,129.64632
1.3431484,245.21487,121.20208
1.912073,976.4179,128.39351
14.079172,810.2608,122.26826
38.311565,435.65048,129.92921
2.9180584,645.39844,131.41994
1.8000175,505.65814,123.50581
3.4825704,145.01894,125.474464
0.79850835,319.30365,125.98408
1.6452557,448.39505,127.36582
7.3631363,113.36553,118.78176
3.984821,692.63306,125.239914
30.41232,547.03827,130.0368
1.1615518,903.018,129.08604
2.8978608,131.18259,122.00936
2.841637,704.6857,132.27583
2.6853569,1526.6532,131.13184
7.5380282,403.24313,120.7249
1.2167925,488.72974,123.616745
3.7770984,552.0274,128.7072
258.21826,781.6976,120.64948
9.018542,939.7744,127.20196
10.476636,253.39066,132.29659
2.045488,448.32928,115.20032
4.333602,807.487,125.84608
30.834265,95.281525,114.693474
31.57731,1668.9987,131.09372
1.0608412,598.334,127.527145
62.689312,2430.9512,131.48582
2.7802823,197.47392,131.1653
1.805796,1138.0209,131.64961
2.9761484,1630.5837,127.45114
11.615997,213.50624,123.559456
3.040967,630.47327,123.25733
0.846612,800.3711,120.09183
21.681509,2192.336,134.70625
13.642129,1092.3225,127.57764
2.7281256,957.35736,132.14891
0.66786057,346.93118,117.36548
3.095692,599.4168,120.97643
19.592709,1209.3237,134.47559
2.0210335,579.77423,125.55359
2.3159218,130.09322,135.59592
1.6517314,231.24648,128.81938
2.003201,1530.6791,131.55437
3.4794695,1429.4073,122.058044
1.4049389,1138.2228,127.00385
0.6662173,516.0972,119.95469
4.793035,489.9215,133.32147
1.5976834,1356.2404,129.9548
3.7138815,2042.5776,132.95546
170.81808,575.63586,132.67355
2.013965,1809.5485,134.54404
1.2427628,266.25836,125.1782
1.14074,545.3137,124.93186
39.15878,247.26314,126.95049
3.7967045,849.3617,122.66767
5.580699,1719.7334,130.06868
1.9126827,1606.6172,129.67569
134.85652,1121.533,127.58043
93.8093,405.68652,117.255005
1.9775865,517.3388,124.94983
129.38206,921.5989,124.21539
35.78883,338.82516,129.28912
2.0590444,901.5135,134.79509
33.51564,391.31232,127.45246
1.1938761,274.26996,123.841095
55.62305,752.99567,125.21907
4.22986,468.81058,121.563
2.8845885,963.1643,129.5103
0.5935424,702.6795,121.71615
1.370961,976.539,125.51415
1.7305664,798.8329,134.2568
130.51091,1645.5924,128.61562
1.5299176,342.83212,123.933716
1.0417027,566.1814,121.57391
6.8747845,919.5938,133.69797
1.6014781,1405.2666,131.11224
0.80788153,495.89386,124.91751
4.6516237,501.3825,124.07105
279.90155,1881.2064,129.83923
202.65787,1726.3064,129.31636
0.96842265,577.56366,115.65294
17.569054,842.0785,132.32253
2.4734178,969.9567,128.66159
2.4164495,1728.798,132.91339
1.4432653,998.86743,132.01077
18.596767,489.4563,127.02158
12.322183,1571.3531,128.21432
22.836048,1349.5609,127.57178
10.220727,193.45358,125.93481
5.0311947,586.1655,131.84523
1.6979576,1494.9012,130.72067
3.3809342,1541.0201,132.83638
5.812289,493.5723,120.48705
7.0357056,556.4118,125.69307
3.3557506,1069.8672,128.49976
23.51432,535.78613,125.48918
1.989813,500.99506,129.29654
1.5984594,1188.6029,127.844376
0.72073066,769.45013,123.540215
0.75599843,368.7877,120.106606
4.344888,378.74756,123.45347
3.1852536,371.4715,128.32523
2.5530243,1691.9948,134.82458
5.375201,949.2099,127.87946
19.986752,1773.0736,128.34938
20.879189,944.76074,131.1455
6.986446,770.5113,120.83015
1.9870192,754.76117,131.44566
2.622052,527.085,127.39634
1.1428952,618.6896,127.45463
5.405218,96.2635,125.10423
5.9817815,305.75192,122.868225
3.0353203,453.77167,124.083405
1.9655792,521.2366,132.44585
1.2674593,140.05763,125.46215
12.578948,1247.84,130.3282
2.3691761,2489.6826,125.26488
0.9567001,541.5214,123.148254
6.923649,231.33546,125.26192
5.493725,863.3734,133.51228
1.0196826,972.32684,120.308624
11.263534,663.12463,129.18501
6.1567416,886.26953,133.66954
2.3602445,452.8589,130.94504
5.020831,1488.4282,135.3986
2.1495287,585.6463,132.04872
3.587632,427.3021,123.96991
6.4526467,1401.6178,129.01277
4.7080436,1079.8981,129.92416
2.6019437,643.1627,124.937584
53.239925,1931.6959,132.32281
11.604935,702.7526,132.04361
3.3474805,829.8076,128.98306
8.345406,1039.1636,132.61784
303.2323,534.02814,126.13637
2.1573422,136.34534,129.87415
3.84905,1128.2754,132.51537
2.7766955,502.11478,130.8439
59.370518,452.90268,129.69029
2.6729326,517.65,123.85398
3.402151,315.55002,129.5141
1.9390227,1064.1787,129.33719
2.2559118,532.72144,127.58617
19.137245,394.0702,127.7541
15.689386,312.24905,129.74585
2.0488033,684.2975,132.74583
11.118527,733.4872,127.70976
12.850805,486.19595,132.73279
20.602451,262.86337,121.36701
3.434321,987.72546,126.74729
1.7328268,371.40945,131.23929
4.804493,2263.7678,128.988
2.1853838,756.26434,125.54002
7.517737,438.31784,122.23028
3.763058,766.5681,125.07899
2.4037943,1648.3331,131.29558
2.2652843,209.90414,128.24109
2.2207325,253.09038,131.09645
4.2546306,1138.3334,122.20054
3.3801708,1138.9788,131.85948
1.1764177,331.9374,117.1132
7.118499,483.30637,117.932205
11.6621,463.4723,131.93477
2.016557,1181.5103,123.47064
2.4273582,233.37508,130.95506
6.8703823,984.23724,130.30048
2.9716005,2058.03,132.44106
108.517136,2042.1599,131.2588
2.429551,635.0972,125.6568
2.4780252,410.54706,134.42618
0.74122834,42.170208,120.156944
14.73998,478.9145,134.34001
3.202977,220.36652,119.579865
3.410056,1752.4851,131.57578
4.723094,777.7374,134.15408
27.30197,424.65854,130.31589
0.88089937,762.75934,117.54806
1.7803715,684.91693,122.111664
4.06098,1549.0745,132.1211
3.3577921,407.1851,120.77583
2.1312332,2392.8662,132.1493
8.909914,468.91882,126.02277
1.183113,1212.7152,120.57781
7.503947,1518.8324,133.62137
1.1125689,148.96512,126.844444
2.5782301,418.14725,133.57533
7.89888,214.03613,127.45289
14.680775,1605.4128,133.47418
2.9786575,654.8895,127.73383
2.2190692,134.58095,127.90281
2.4130425,721.4887,118.69016
0.88497883,613.38104,117.35192
0.957547,481.92108,120.001396
1.755179,1149.5347,125.77541
0.6125185,347.21198,123.2567
1.01184,201.67665,113.83638
3.169632,563.4895,121.24233
17.091137,1706.9834,133.61688
0.8497797,223.49536,123.33997
2.2672997,420.63385,134.72891
2.0661833,967.01276,126.37302
27.576221,1025.9486,126.254395
2.8059711,1552.1414,132.83852
0.87708145,187.2649,123.3631
12.650928,225.54314,128.12079
1.1852207,294.6728,121.529976
5.8010564,761.65436,126.06298
5.7940793,1431.1014,125.20387
5.7114925,488.7165,127.51314
6.137321,912.6241,124.315544
1.2602819,218.7657,122.71362
1.6663194,1117.7295,126.63511
205.43689,578.3238,120.83897
33.24881,310.72256,129.35458
52.13956,381.28033,120.968994
25.58541,2599.6255,129.84538
0.94345397,357.3702,119.05968
5.00386,1006.91846,117.646034
0.98471963,332.13104,121.747696
0.8755119,1025.9877,126.18807
0.5122562,141.9643,119.5209
2.0729523,504.55045,122.36364
0.7996867,154.48648,117.270294
0.7733146,355.21268,122.690254
0.7629969,180.6092,116.763756
13.223961,1504.4185,134.1657
0.90745974,191.67386,117.20554
21.799173,502.49396,133.88617
2.0336366,834.7772,128.90044
3.0191684,281.01758,121.74675
5.7160864,679.8453,131.52321
305.40488,1007.15857,130.75227
4.2507486,1020.3553,129.1123
1.0074302,325.1125,125.02922
0.7286791,115.66574,123.148636
3.121279,776.55634,121.46866
3.2475176,999.76495,125.340324
9.030635,481.29227,133.70929
92.52917,552.36835,131.39697
1.5799167,1100.4961,127.131325
7.1567073,704.9977,120.395035
1.827138,881.45483,125.492645
21.39194,330.70462,120.03097
51.66934,660.6143,125.02152
12.841974,867.6689,126.55688
16.149502,1700.616,128.69957
12.978487,1154.1708,131.5089
2.3326564,1542.0614,133.65135
3.1092346,392.10712,133.57309
2.964724,666.00653,131.95914
1.3635772,174.76828,121.50484
1.5330133,423.06393,120.2125
0.84493685,429.2016,122.20222
1.0446925,613.8849,121.332466
1.771885,1640.8096,131.32452
14.693082,1091.3083,128.44531
1.9211067,828.15814,123.53485
10.228439,558.4763,132.21852
0.81390524,161.35437,121.95824
2.2349796,475.07864,130.7729
2.1631584,1209.2183,124.00536
9.248063,761.4521,130.5643
2.5301054,729.90533,133.64034
2.0867863,538.16095,124.17068
153.81488,1516.4315,130.17831
2.09489,691.4069,127.92708
4.877201,612.8629,127.66371
3.3340008,1891.8962,129.70201
3.8483617,368.77264,119.89256
1.0851812,630.7866,123.270935
50.8979,251.87854,125.90152
33.061424,1563.1963,133.68631
2.4990742,633.3545,119.79567
1.5779313,377.82944,123.288666
13.372237,1423.3818,128.45302
15.282109,161.25859,128.33553
1.7839869,614.79755,131.94688
0.7709876,689.8255,118.90405
2.0988662,1212.571,125.380775
1.8906187,242.82007,124.31458
0.6218065,424.38022,118.21509
2.3522036,557.3172,127.39081
508.6248,779.6427,130.21527
18.882513,1177.2677,123.647964
15.721092,707.969,130.6911
8.699054,1986.874,128.10658
1.5897421,661.96124,125.94547
1.9603581,1592.6842,128.0044
0.57795966,316.80206,119.76563
42.882965,1242.9126,128.69748
1.4191145,1317.8177,131.07652
4.5670667,528.28864,127.797005
1.6754876,1014.1877,121.04231
3.5364463,2132.3853,136.37624
144.37115,480.90128,119.36179
1.916081,469.53534,126.436386
2.1710997,1238.0295,128.36282
1.3864473,294.16287,126.55801
2.2333865,1256.3966,130.83086
2.8921235,438.57523,127.46901
2.1670012,640.62366,125.46991
1.3562707,185.25209,125.1822
2.8530831,502.5895,133.03194
0.99573267,291.7579,120.17964
26.716022,805.446,128.67944
2.0065181,670.0432,127.7377
11.962858,519.5106,133.13548
1.1549802,409.86975,124.69866
0.9801368,270.3439,123.301575
8.376839,2043.8696,133.62904
1.3861054,110.21629,121.01797
2.3710117,335.48996,127.15498
21.449974,1599.1013,131.71829
0.9672707,427.0439,118.90546
2.2056992,964.204,125.25884
1.644552,1671.0354,130.9059
2.3494272,350.68774,120.95038
12.773023,2637.4263,129.62694
2.0387878,790.47705,129.91469
1.5326658,1372.8252,128.4686
1.6149476,186.24818,123.7938
9.919112,235.61028,123.528
2.0239496,1003.5733,130.45575
20.576464,1224.555,132.1535
7.851442,501.23212,124.44643
2.9857838,869.2534,123.29917
29.73506,1088.3347,131.02795
2.7190278,387.05185,130.28755
3.4178133,1007.13837,130.5084
5.8763914,975.56177,134.41167
4.7841587,1287.7545,125.38208
2.129384,491.81934,132.922
1.9136705,482.6924,127.41608
1.8719791,1942.7915,130.74496
1.0372992,623.6753,126.22671
5.1311874,621.77155,119.56647
14.688766,2131.5237,131.65868
1.4804916,1539.4249,125.30893
3.0905373,708.50867,123.471664
10.744596,710.0963,128.9632
8.151408,349.4051,127.21145
16.268908,579.51776,128.4755
56.849762,1133.8965,126.77282
44.529903,1295.266,125.04795
10.640311,2496.8152,133.15994
5.4774218,1719.6687,131.75955
7.4353805,1006.65906,127.49642
4.2721543,479.7159,131.96722
15.060917,984.0114,132.14156
3.0973365,777.2371,132.81595
6.1303973,139.49316,125.40548
1.2429414,1053.974,123.766914
6.8932114,1465.3188,128.08806
32.5067,925.03033,129.04164
1.2007518,991.3709,122.04472
1.723034,1750.1216,124.84812
1.4453688,450.6821,124.50721
4.406707,2239.4885,134.66318
2.4819424,64.85165,118.19393
6.178257,590.3253,118.21257
50.304657,1886.011,128.06375
1.4813336,575.6402,127.60857
2.1425834,544.6919,130.14282
1.2634993,386.89148,126.26814
10.769014,1119.978,130.1714
2.3483994,715.1481,127.888855
5.9372783,1924.3468,130.9694
1.111458,326.49057,124.238716
2.3522022,439.2105,127.10595
3.8622217,971.68,129.60599
2.0333862,522.1151,118.041046
3.0824475,195.87047,127.61622
1.58575,1428.5695,126.12974
5.220528,1572.7466,132.36772
3.3934877,2123.9504,131.08589
3.0964725,1749.1011,133.4752
1.5165703,1633.1069,123.703735
162.20177,625.6222,117.01356
3.0397918,1886.4136,134.68546
1.9271203,617.8987,123.82628
67.140144,370.02594,127.834755
16.128368,927.9753,133.26588
2.37587,977.6184,128.29366
3.612998,1333.0596,127.2551
37.681824,562.4065,127.67654
1.6219325,1246.6564,127.345474
1.3943824,681.01587,121.051155
47.350185,382.69897,125.274086
16.956488,1463.9757,132.59561
1.1106731,669.199,125.55725
1.8708189,1790.4641,132.61963
1.9250485,1052.3677,126.93596
7.9004664,740.4244,118.13331
26.181208,1992.2234,130.64488
2.5592372,736.1192,134.35283
4.4375834,856.22845,127.59529
299.6546,584.67804,131.72047
0.6311001,188.79141,114.54291
1.8268155,1149.4419,126.27523
1.2382367,478.64804,122.042496
152.40175,257.46402,116.749405
3.3818266,2084.4172,132.5084
70.60541,1284.5176,126.65444
22.231243,707.9659,131.82584
1.2319678,165.59137,120.89477
18.100418,333.3392,125.653564
70.39403,462.44977,127.72739
3.054338,1572.1113,129.39021
10.992189,346.74127,128.59933
1.3374134,767.15576,129.53899
1.8032932,519.141,126.780594
2.1882973,471.114,124.67465
1.7666988,283.3729,128.56845
10.255516,800.4537,133.04568
13.855879,876.2436,131.34851
3.1068573,585.2543,125.76121
1.8044019,1213.3167,127.04545
131.9252,703.28845,128.57834
1.408992,190.35094,124.53946
0.79335934,350.46457,125.857155
5.5213017,436.05698,127.91946
1.274746,1484.7284,124.52307
1.8877007,682.0105,125.11718
9.147996,308.71957,127.17082
18.746649,1706.75,131.40976
3.7888029,422.401,132.69508
3.3239062,1511.432,131.4206
1.5877755,1122.4448,130.1933
8.359184,207.49554,126.42294
8.75781,300.82657,120.3724
4.6124578,482.05753,127.19817
4.6505437,1061.8086,130.71912
6.2522206,1084.5802,125.31549
1.6671088,398.32684,115.03814
1.0571415,982.9502,125.89496
10.236732,729.7128,130.87892
39.480648,580.35846,132.60484
1.3694911,941.9871,125.354034
1.7818301,640.615,130.25691
2.0264432,298.0192,131.86911
13.233894,253.43423,125.44953
5.54794,720.09973,125.01725
3.336553,243.29787,117.32868
45.170692,1878.8495,126.6648
2.2823617,1656.6954,127.180984
0.7673765,512.86224,124.681
18.603455,244.7587,132.00914
1.3635378,254.76607,127.524216
2.6661742,742.1674,126.44025
10.455766,502.39648,126.7035
1.698191,1498.425,131.7088
4.2802997,620.49915,132.09984
2.2876868,908.03516,127.58609
1.8835576,346.09122,127.343735
8.724822,838.1835,131.00969
59.081894,687.30475,134.76807
214.96704,1901.4469,132.7088
1.0073857,539.69135,126.917755
0.79623663,547.31177,113.50002
1.3897243,549.1755,126.58313
29.586908,662.44916,126.80467
1.4776205,358.8969,120.793205
0.9412393,448.83218,124.20716
1.1809485,428.02466,121.46824
5.4993362,1900.6217,131.28577
4.234583,165.12686,125.13302
3.2071204,909.08704,126.728035
12.6752205,385.29535,132.57066
1.9217889,1768.8871,130.17876
16.763672,454.78394,132.41821
20.022682,969.07166,133.39473
1.6102633,1128.7069,131.99019
1.8951886,1148.2084,127.869225
5.283468,1448.5796,133.28168
1.5878404,1734.9603,129.44417
4.4294376,1482.8142,126.92985
2.5512836,622.62427,113.825775
6.1101656,1126.6624,125.25553
4.4148316,1005.5573,124.13452
2.3136232,1232.1956,127.140114
2.1110086,1162.2449,132.16281
2.9329834,822.09564,126.17654
1.4407446,168.75157,126.35021
3.7406967,437.78763,127.36413
2.3944485,629.73846,132.61162
2.2236507,1767.1969,130.90271
1.7436558,1669.5293,125.65109
3.0931413,1002.50964,121.16353
4.246986,1393.283,134.86696
0.85994774,780.7852,124.34235
1.7530807,402.90497,127.08054
2.4840465,773.09436,130.85591
2.5543134,509.301,128.09785
22.834236,741.1382,129.33405
3.8812652,767.12146,127.26524
4.8548875,1088.3877,128.6525
3.9091322,1785.2637,132.43457
5.899464,371.99295,129.7797
2.0391643,1056.9504,126.88091
13.706034,1361.1293,132.96638
2.626357,787.18427,127.30559
3.3951004,1646.1681,129.46223
16.656717,567.0206,129.9755
0.98822796,670.75946,123.52613
9.166608,1793.8188,131.0762
9.258572,1414.043,128.16916
7.34825,1089.139,133.61505
1.8110477,726.8142,122.52393
2.9970915,188.69267,118.28481
0.9174601,450.38776,124.59685
